Date,Open,High,Low,Close,Volume
2015-04-16,28.52972127277561,28.714979135962505,28.49131455418379,28.50486946105957,113476000
2015-04-17,28.364799289963205,28.498093812458613,28.11854088290796,28.184059143066406,207828000
2015-04-20,28.369313939506817,28.945419863351226,28.27894387586487,28.827939987182617,188217200
2015-04-21,28.940904764505554,28.963495126540476,28.61783121669133,28.672054290771484,129740400
2015-04-22,28.690124166808253,29.114861197607183,28.5387553111351,29.058380126953125,150618000
2015-04-23,28.986093280322173,29.465051774156617,28.94994455885079,29.295608520507812,183083600
2015-04-24,29.48086962622322,29.512498897280253,29.196202739377974,29.43342399597168,178103600
2015-04-27,29.89203767002753,30.077297214109905,29.629964706495144,29.96885108947754,387816800
2015-04-28,30.37778820582299,30.39585911933087,29.27301832356756,29.496681213378906,475696000
2015-04-29,29.406310289220364,29.72938041177889,28.986090916546363,29.062904357910156,253544400
2015-04-30,29.06290472462493,29.06290472462493,28.145652526339276,28.274429321289062,332781600
2015-05-01,28.489052596521326,29.399528932213663,28.30831419889667,29.132936477661133,234050400
2015-05-04,29.2571942761637,29.4989349106161,28.97704692776979,29.076454162597656,203953200
2015-05-05,28.952196100420004,29.019974076221022,28.41675664152095,28.421276092529297,197085600
2015-05-06,28.5929775591263,28.63590372575168,27.87002052139405,28.242795944213867,288564000
2015-05-07,28.30631582469592,28.603514042062763,28.136164847379998,28.417482376098633,175763600
2015-05-08,28.7396377411538,28.95289421081543,28.610323052944512,28.95289421081543,222201600
2015-05-11,28.900715312353263,28.9392824581877,28.501427134850815,28.65796661376953,168143200
2015-05-12,28.494618545666945,28.78500928928227,28.31766179445544,28.55587387084961,192640000
2015-05-13,28.619405966792424,28.855348955673062,28.555883187260317,28.587644577026367,138776800
2015-05-14,28.905250154494215,29.25462532043457,28.84853315951015,29.25462532043457,180814000
2015-05-15,29.281855803810807,29.37713995290075,29.086749176132027,29.213794708251953,152832000
2015-05-18,29.125319122055767,29.656189487325793,29.120780792120655,29.53594970703125,203531600
2015-05-19,29.649381273429682,29.692486749922896,29.41116916662534,29.508724212646484,178532800
2015-05-20,29.492848659699668,29.715178395695528,29.343114904919364,29.506460189819336,145819600
2015-05-21,29.508723513758053,29.862637052979554,29.454273945519713,29.80818748474121,158921600
2015-05-22,29.855834936093622,30.166643037803215,29.810458559487444,30.069087982177734,182384000
2015-05-26,30.082702608950886,30.153031145417142,29.293199360392475,29.406633377075195,282790400
2015-05-27,29.569977290143797,30.005563478942282,29.504187086628587,29.955652236938477,183332800
2015-05-28,29.914809703499934,29.935226989329966,29.742391298051228,29.89665985107422,122933200
2015-05-29,29.771886055298303,29.821797291205062,29.470151206127774,29.55636215209961,203538000
2015-06-01,29.556364378916417,29.808188011152925,29.504185705348462,29.61534881591797,128451200
2015-06-02,29.461084088926807,29.642579214973775,29.338576869340777,29.48377227783203,134670400
2015-06-03,29.64257789081078,29.706100662829854,29.470155970989197,29.52006721496582,123934000
2015-06-04,29.39755413257301,29.624422119277483,29.245552996888705,29.34764289855957,153800400
2015-06-05,29.379402654554994,29.42250812352351,29.120773302474465,29.18656349182129,142507200
2015-06-08,29.243287110825523,29.313619106605458,28.773672098003228,28.99373435974121,210699200
2015-06-09,28.744173159834716,29.057252088551536,28.499157050190938,28.90751838684082,224301600
2015-06-10,29.020957536495324,29.34310971874002,29.005076843873844,29.238752365112305,156349200
2015-06-11,29.306809677361862,29.53367770135159,29.148002752915318,29.172958374023438,141563600
2015-06-12,29.082205861084656,29.113967238669797,28.837188036114746,28.850799560546875,147544800
2015-06-15,28.608056658545298,28.866686060007684,28.51957827019583,28.79408836364746,175955600
2015-06-16,28.819041936872672,29.005073628760034,28.66930995601967,28.94835662841797,125976400
2015-06-17,28.975582764116254,29.011880745979315,28.753251350817315,28.880298614501953,131672400
2015-06-18,28.86441994855399,29.109436103204775,28.862150783632813,29.011882781982422,141628800
2015-06-19,28.97331257547941,28.99826819438206,28.676116044194917,28.72148895263672,218867600
2015-06-22,28.923395872804658,29.052710541382776,28.830380908813815,28.950620651245117,136157200
2015-06-23,28.92113384589827,28.950626063239792,28.785011659114634,28.819042205810547,121075600
2015-06-24,28.859878660844608,29.44746769287754,28.83946137124366,29.06406021118164,221123600
2015-06-25,29.234211248902184,29.31134553975015,28.925670623779297,28.925670623779297,127752400
2015-06-26,28.964239939021112,29.036837636790615,28.701073933681275,28.755521774291992,176267200
2015-06-29,28.46285649176602,28.691993635634073,28.240526841207775,28.251869201660156,196645600
2015-06-30,28.487816070569117,28.61259416895892,28.326739990471275,28.4560546875,177482800
2015-07-01,28.78955004616494,28.798624974026403,28.583099331764053,28.72148895263672,120955200
2015-07-02,28.68292294338268,28.741909111385624,28.53318922403649,28.685192108154297,108844000
2015-07-06,28.344889574645396,28.637549513714646,28.324470553802378,28.585369110107422,112241600
2015-07-07,28.56041235157595,28.61939851615642,28.07945156896882,28.515039443969727,187787200
2015-07-08,28.24052963666372,28.276827616915828,27.800405159123034,27.80721092224121,243046400
2015-07-09,28.097600561259114,28.145242632041825,27.04720237773836,27.240039825439453,314380000
2015-07-10,27.664282341185135,28.097599287729864,27.49866795237185,27.968284606933594,245418000
2015-07-13,28.365307972509544,28.530922386990497,28.204231887666765,28.508235931396484,165762000
2015-07-14,28.594440508010802,28.669307357083202,28.36757252720862,28.49688720703125,127072400
2015-07-15,28.521844100428616,28.84626539673602,28.49008272016345,28.771398544311523,134596800
2015-07-16,28.980112846690776,29.16841540054937,28.89163448039077,29.154800415039062,144889600
2015-07-17,29.284126162219703,29.4066333770752,29.109436807243497,29.406633377075195,184658800
2015-07-20,29.712899587075317,30.166635546610124,29.651644263253534,29.96245574951172,235600800
2015-07-21,30.139408933906505,30.15528789051318,29.565433289885103,29.66298484802246,307025600
2015-07-22,27.67562662986122,28.47193378859083,27.67562662986122,28.408411026000977,461802400
2015-07-23,28.630739463747982,28.8326518350959,28.37211009526042,28.394798278808594,203998000
2015-07-24,28.431097377804512,28.52638152134794,28.10894523675838,28.245065689086914,168649200
2015-07-27,27.925180620545664,28.04315294700561,27.705120119741782,27.852582931518555,177822000
2015-07-28,27.99097633361816,28.111217840933772,27.802677188109257,27.990976333618164,134472400
2015-07-29,27.93879032117079,28.018193762990023,27.73914540360789,27.902490615844727,148046800
2015-07-30,27.750491007017498,27.8072080015324,27.612101401931906,27.7618350982666,134513200
2015-07-31,27.81401995845669,27.82309488730401,27.430614167135214,27.519092559814453,171540000
2015-08-03,27.564456554129023,27.807205196934895,26.661521330939856,26.870241165161133,279904000
2015-08-04,26.63884488331056,26.702367657671996,25.69280557042968,26.00815200805664,496554400
2015-08-05,25.624741032157406,26.64337964308199,25.431903569868116,26.18056869506836,397250400
2015-08-06,26.428973833356775,26.549757861314927,26.007368584157486,26.23754119873047,211612000
2015-08-07,26.11219411693483,26.492778125187193,26.093962110399428,26.326414108276367,154681600
2015-08-10,26.556600980320226,27.345117379883927,26.556600980320226,27.283586502075195,219806400
2015-08-11,26.848298344731695,26.932620085963066,25.82733013856337,25.863792419433594,388331200
2015-08-12,25.64501633414618,26.30363254633121,24.984120685812663,26.262611389160156,404870000
2015-08-13,26.444924174755055,26.526966477137858,26.103081827726733,26.242097854614258,194143200
2015-08-14,26.052945457719414,26.506455831618695,25.9822985935869,26.426692962646484,171718000
2015-08-17,26.44492757246039,26.811838544508365,26.321864103074706,26.700170516967773,163538800
2015-08-18,26.53380633584152,26.76398069821618,26.43809088409375,26.549758911132812,138242800
2015-08-19,26.45859824707425,26.554313690335928,26.13498789774182,26.210193634033203,193146000
2015-08-20,25.9982492257581,26.059780080455614,25.439905707251,25.672359466552734,274006400
2015-08-21,25.166439967507756,25.501445829780263,24.077102360050585,24.102170944213867,513102000
2015-08-24,21.620391451311658,24.79496772195103,20.966332412089393,23.500524520874023,648825200
2015-08-25,25.321401135418167,25.321401135418167,23.58712089928309,23.641815185546875,414406400
2015-08-26,24.405268765817127,25.04337530573751,23.94036460920994,24.9977970123291,387098400
2015-08-27,25.576649928916254,25.80682256688112,25.07300058052083,25.733896255493164,338464400
2015-08-28,25.56296960432333,25.82276964196475,25.419396448374137,25.818212509155273,212657600
2015-08-31,25.531065613360834,26.100802868818143,25.524229044487367,25.697429656982422,224917200
2015-09-01,25.10262426059382,25.49688147456801,24.46679726378038,24.548839569091797,307383600
2015-09-02,25.12085839484397,25.60171508789062,24.87017258591406,25.601715087890625,247555200
2015-09-03,25.635897548420374,25.70198727995731,25.077555722908542,25.152761459350586,212935600
2015-09-04,24.83370928957064,25.170992791780314,24.72887783679194,24.902076721191406,199985200
2015-09-08,25.46726044322225,25.651854794748704,25.141370597980202,25.594881057739258,219374400
2015-09-09,25.925325664232464,25.984577089461528,25.016023713899514,25.102624893188477,340043200
2015-09-10,25.1299719270326,25.815936119347064,25.04565191985823,25.654130935668945,251571200
2015-09-11,25.4763725353916,26.027877807617188,25.46953596619297,26.027877807617188,199662000
2015-09-14,26.567988138137533,26.63863500149499,26.17600862783142,26.278560638427734,233453600
2015-09-15,26.41985946672086,26.556596077820643,26.075737633471146,26.499622344970703,173364800
2015-09-16,26.492783263792088,26.558872996276968,26.308188943241337,26.529247283935547,148694000
2015-09-17,26.358326579590642,26.547478036739456,25.916209890184543,25.961788177490234,256450400
2015-09-18,25.57208610835764,26.04838734580789,25.494602678182048,25.85467529296875,297141200
2015-09-21,25.904820804163286,26.29224329610776,25.902543106329368,26.255779266357422,200888000
2015-09-22,25.838725734803027,26.0210423686196,25.642735961995307,25.843284606933594,201384800
2015-09-23,25.895699941954582,26.144106316632264,25.820495937419423,26.052947998046875,143026800
2015-09-24,25.809100142769193,26.321863721764608,25.60855323558309,26.207916259765625,200878000
2015-09-25,26.536083678674718,26.59305740574937,25.984576679179945,26.14182472229004,224607600
2015-09-28,25.945833075215866,26.10991767545028,25.624502182006836,25.624502182006836,208436000
2015-09-29,25.713386232616166,25.86835485976786,24.58074811429133,24.85422134399414,293461600
2015-09-30,25.1071809453467,25.419397587134323,24.77901346866129,25.136808395385742,265892000
2015-10-01,24.856498022407152,24.981840919689517,24.45540248980378,24.97272491455078,255716400
2015-10-02,24.614929024850337,25.298613735655287,24.51009757783759,25.155038833618164,232079200
2015-10-05,25.041092880914533,25.380657559473292,24.85649855433041,25.246198654174805,208258800
2015-10-06,25.21201669164917,25.46498021520254,25.016026903333938,25.366985321044922,192787200
2015-10-07,25.46497756608568,25.47181413541098,24.933983730317728,25.246198654174805,187062400
2015-10-08,25.111734854671933,25.111734854671933,24.660502272685957,24.954486846923828,247918400
2015-10-09,25.06843506165336,25.588035073830202,24.952208194077013,25.551572799682617,211064400
2015-10-12,25.690595419427144,25.69515255285629,25.39661076028923,25.433073043823242,121868800
2015-10-13,25.255315318795265,25.626783417669152,25.22341016864415,25.47637367248535,132197200
2015-10-14,25.362423677945234,25.414838531372997,24.968164735166344,25.116296768188477,177849600
2015-10-15,25.280380601285287,25.54701720934779,25.180106291778,25.49232292175293,150694000
2015-10-16,25.474092182181195,25.524229339432818,25.18922355116074,25.305450439453125,156930400
2015-10-19,25.250757547373357,25.46725702345733,25.09350949795854,25.46269989013672,119036800
2015-10-20,25.37381807516417,26.018761078356327,25.255313488718688,25.927602767944336,195871200
2015-10-21,25.980017773752646,26.34009212158916,25.91164861044696,25.925323486328125,167180800
2015-10-22,26.055222760138324,26.32185935974121,26.002806171277076,26.32185935974121,166616400
2015-10-23,26.595334840903913,27.171910413726106,26.511014838432402,27.137725830078125,237467600
2015-10-26,26.909827231089185,26.921220931608147,26.18967859221435,26.27172088623047,265335200
2015-10-27,26.29907802356617,26.558878131874305,25.977745304042656,26.10536766052246,279537600
2015-10-28,26.647747568469665,27.187859043392002,26.44947840303491,27.181020736694336,342205600
2015-10-29,27.051123988247905,27.50463609201273,26.95312911150527,27.468172073364258,204909200
2015-10-30,27.57301103597566,27.625427642397806,27.22205258495511,27.233448028564453,197461200
2015-11-02,27.529704960429942,27.65732554964501,27.258509469647805,27.616304397583008,128813200
2015-11-03,27.527422349076016,28.1427378203248,27.506910906061094,27.933074951171875,182076000
2015-11-04,28.060701332458432,28.21794938621351,27.716581249496276,27.803180694580078,179544400
2015-11-05,27.887858318917164,28.080110365862836,27.505645164123493,27.67500877380371,158210800
2015-11-06,27.718496450186482,27.878705044251454,27.606350434341,27.70705223083496,132169200
2015-11-09,27.68416326186842,27.87870275184869,27.47589210670962,27.59490394592285,135485600
2015-11-10,26.75495301849419,27.02273099653747,26.562700953595048,26.72519874572754,236511600
2015-11-11,26.633653072599998,26.873965980969874,26.3681625306186,26.574146270751953,180872000
2015-11-12,26.60847257741456,26.736639439684186,26.468861496952627,26.484882354736328,130102400
2015-11-13,26.36587329170411,26.45055598087421,25.695282850407246,25.7113037109375,183249600
2015-11-16,25.491585556451508,26.146155066669763,25.404615429538318,26.132423400878906,152426800
2015-11-17,26.301784716940944,26.331538985078492,25.935592443322033,26.020275115966797,110467600
2015-11-18,26.494043882605304,26.8899887847849,26.434537076456884,26.844215393066406,186698800
2015-11-19,26.924314318287568,27.40723101277612,26.722908990395837,27.185226440429688,173183200
2015-11-20,27.281358459278103,27.446145471828522,27.201254146550276,27.30424690246582,137148400
2015-11-23,27.29737762902923,27.402659571963298,26.85565759350186,26.949495315551758,129930000
2015-11-24,26.853364641840226,27.31568208482179,26.8053020670359,27.208112716674805,171212800
2015-11-25,27.283641757737474,27.288220143843002,26.98839871506736,27.013574600219727,85553200
2015-11-27,27.07308489925049,27.100549981008996,26.915163734889173,26.963226318359375,52185600
2015-11-30,27.0044216749091,27.32941901411966,26.949493260368467,27.07537269592285,156721200
2015-12-01,27.1783599571079,27.192091622320604,26.74579504148197,26.85565185546875,139409600
2015-12-02,26.855656381248092,27.031887596508717,26.567280886328128,26.613054275512695,133546400
2015-12-03,26.674851749757316,26.729780169051033,26.141583180107894,26.365875244140625,166278000
2015-12-04,26.38646828856797,27.29279485145659,26.34527154724837,27.242443084716797,231108000
2015-12-07,27.231001575813668,27.432406903754767,26.963221874692596,27.070791244506836,128336800
2015-12-08,26.896849534049817,27.144029993343082,26.745795973021245,27.059349060058594,137238000
2015-12-09,26.92431739607095,26.93576161609207,26.338409650760216,26.461999893188477,185445600
2015-12-10,26.558124746450545,26.76410848143593,26.436823698665485,26.58787727355957,116850800
2015-12-11,26.36358302090567,26.40935640433443,25.828025354847355,25.903553009033203,187544800
2015-12-14,25.67467963257179,25.789114824061922,25.127679556940354,25.74334144592285,257274800
2015-12-15,25.619758398505642,25.816587122636744,25.255853479744953,25.28789520263672,213292400
2015-12-16,25.4206352646814,25.631195613661244,24.901100224850737,25.48242950439453,224954000
2015-12-17,25.638059501251988,25.69070045757464,24.94229507446289,24.94229507446289,179091200
2015-12-18,24.9262719353708,25.065881249581963,24.21677241705958,24.26712417602539,385813200
2015-12-21,24.5532225266562,24.57382177593081,24.161854251868917,24.564666748046875,190362400
2015-12-22,24.580680389877813,24.653918845292893,24.363252470324362,24.541772842407227,131157600
2015-12-23,24.55092915415288,24.91254483637135,24.53490829461878,24.857616424560547,130629600
2015-12-24,24.946877188427898,24.946877188427898,24.70656253540334,24.724872589111328,54281600
2015-12-28,24.624166458289647,24.64705489609645,24.301460089696988,24.44793701171875,106816800
2015-12-29,24.4799800848183,25.04529030555359,24.457093391886833,24.88736915588379,123724800
2015-12-30,24.850749411709085,24.878212743239462,24.5303304900944,24.5623722076416,100855200
2015-12-31,24.491421709153336,24.495998348797574,23.990194980195106,24.090898513793945,163649200
2016-01-04,23.484397146122653,24.116080080591367,23.344786031146906,24.111501693725586,270597600
2016-01-05,24.203046627812785,24.225933320312674,23.438620272231784,23.507280349731445,223164000
2016-01-06,23.015212837754405,23.429469556632277,22.85729340815077,23.04725456237793,273829600
2016-01-07,22.584930466351164,22.916791837968464,22.069972081753097,22.074548721313477,324377600
2016-01-08,22.555181439806713,22.68334832107304,22.145503163024365,22.19127655029297,283192000
2016-01-11,22.65130358583839,22.671901083524872,22.278243719297123,22.550600051879883,198957600
2016-01-12,23.01292026745732,23.04496198494801,22.621550332413303,22.877885818481445,196616800
2016-01-13,22.96028238148135,23.159400292116853,22.26909442367768,22.289691925048828,249758400
2016-01-14,22.420144357221435,22.99689874776271,21.91205178569689,22.77718162536621,252680400
2016-01-15,22.017333093179307,22.362927906687315,21.825082783874837,22.230182647705078,319335600
2016-01-19,22.523135168686,22.57806357153859,21.857121517796397,22.12261199951172,212350800
2016-01-20,21.765578844303672,22.47278942325503,21.381076429083254,22.15237045288086,289337600
2016-01-21,22.214164352532865,22.401838043528535,21.728960137157316,22.040224075317383,208646000
2016-01-22,22.57348934609169,23.221193066680804,22.513984292927958,23.212038040161133,263202000
2016-01-25,23.234924034901187,23.237213227997977,22.706233928818538,22.758874893188477,207178000
2016-01-26,22.871020607445256,23.088446802921126,22.44532149647459,22.88475227355957,300308000
2016-01-27,21.980718014545115,22.115750740588034,21.362766757847254,21.38107681274414,533478800
2016-01-28,21.465759925440516,21.632834377738092,21.14534094307124,21.534420013427734,222715200
2016-01-29,21.69462368569598,22.27824211120606,21.593920159006466,22.278242111206055,257666000
2016-02-01,22.07912610944438,22.134054512399842,21.834234869679154,22.069971084594727,163774000
2016-02-02,21.83881714271245,21.980717445273882,21.577904978689393,21.623680114746094,149428800
2016-02-03,21.742683996491508,22.163804616801585,21.532123686336465,22.051658630371094,183857200
2016-02-04,22.058566788463814,22.396832174438593,21.904391957838655,22.228849411010742,185886800
2016-02-05,22.2104432279569,22.302488518991087,21.559226612358984,21.635162353515625,185672400
2016-02-08,21.430365578304475,22.021754331880246,21.40965630654903,21.862977981567383,216085600
2016-02-09,21.697288111252455,22.076973742214253,21.614447546111062,21.858366012573242,177324800
2016-02-10,22.072373673607004,22.171322043048043,21.65356931459048,21.69268798828125,169374400
2016-02-11,21.582234458986573,21.796238984386996,21.306098624744084,21.5615234375,200298800
2016-02-12,21.67427936016513,21.74561361551893,21.40274676013818,21.62825584411621,161405600
2016-02-16,21.86527731438155,22.286383386108152,21.77093215262806,22.238059997558594,196231600
2016-02-17,22.244957001546247,22.599330176234613,22.125299370584624,22.57862091064453,179452800
2016-02-18,22.744298355900167,22.75580467287733,22.111489545740916,22.150609970092773,156084000
2016-02-19,22.0907880463817,22.265673943321953,22.04476627353231,22.099992752075195,141496800
2016-02-22,22.162111910939867,22.29787906162344,22.072368267105503,22.293275833129883,137123200
2016-02-23,22.18282514948317,22.20583602740362,21.75711776329374,21.78933334350586,127770400
2016-02-24,21.625955450691894,22.178223584692493,21.474080484909425,22.113792419433594,145022800
2016-02-25,22.10228933033358,22.265668869018555,21.918198769653713,22.265668869018555,110330800
2016-02-26,22.366913360117724,22.555605363258657,22.224244867265682,22.300182342529297,115964400
2016-02-29,22.28868189449524,22.603936439413012,22.240358512681777,22.249563217163086,140865200
2016-03-01,22.470471042196614,23.188420441449587,22.417544429899383,23.133193969726562,201628400
2016-03-02,23.128592345772585,23.216034405070378,22.928393973095954,23.183818817138672,132678400
2016-03-03,23.144698521696668,23.404724822000723,23.114782795267296,23.356401443481445,147822800
2016-03-04,23.55659334123638,23.874147636817128,23.32648107485742,23.70386505126953,184220400
2016-03-07,23.56120505183758,23.662455054836702,23.23214429770847,23.441547393798828,143315600
2016-03-08,23.190713359368377,23.416224147393258,23.10327133229848,23.248241424560547,126247600
2016-03-09,23.31267728261328,23.374808588708397,23.073360272430858,23.268957138061523,108806800
2016-03-10,23.33569048413225,23.526682369490032,23.0457484784265,23.28046226501465,134054400
2016-03-11,23.526679196145707,23.53588389809042,23.356396599212005,23.531282424926758,109632800
2016-03-14,23.45075093752451,23.680863292492894,23.42083520778314,23.59111785888672,100304400
2016-03-15,23.922475230160877,24.203212525659715,23.89716273593606,24.06514549255371,160270800
2016-03-16,24.072053015241547,24.463243307040333,24.067449785106746,24.385005950927734,153214000
2016-03-17,24.281451398364926,24.500059157215965,24.15258906008991,24.345884323120117,137682800
2016-03-18,24.470143764296754,24.506962578942844,24.205515995403278,24.373497009277344,176820800
2016-03-21,24.375792497645676,24.771585877526448,24.1940035961601,24.371191024780273,142010800
2016-03-22,24.21932504630396,24.68875445502524,24.210120341550457,24.55759048461914,129777600
2016-03-23,24.502366143631974,24.638131600418625,24.36890054652037,24.421825408935547,102814000
2016-03-24,24.269949607191617,24.449436957605055,24.13648402409828,24.31597137451172,104532000
2016-03-28,24.391907242695247,24.435629147663803,24.175601088367998,24.205516815185547,77645600
2016-03-29,24.136480318650538,24.803806376051018,24.13417870395251,24.778493881225586,124760400
2016-03-30,25.001704047327113,25.409002083343875,24.99019772902104,25.211105346679688,182404400
2016-03-31,25.247921638702852,25.289341922602407,25.054626395299106,25.079938888549805,103553600
2016-04-01,25.031620955759493,25.312358301456324,24.898155372458067,25.310056686401367,103496000
2016-04-04,25.40899824227195,25.816297972334997,25.374481048189374,25.570077896118164,149424800
2016-04-05,25.199598345142995,25.480335630711284,25.17888732532004,25.268630981445312,106314800
2016-04-06,25.365283140862527,25.53786738994438,25.128265964071183,25.53326416015625,105616400
2016-04-07,25.30084828930431,25.409001358070608,24.879744087834386,24.976390838623047,127207600
2016-04-08,25.061537335368715,25.25943234478655,24.891252929237883,25.004009246826172,94326800
2016-04-11,25.075340834841047,25.45272491489695,25.043125249149767,25.08684539794922,117630000
2016-04-12,25.160479784278927,25.427410913488032,25.004005094819632,25.413604736328125,108929200
2016-04-13,25.496443391528206,25.850814786489966,25.496443391528206,25.781782150268555,133029200
2016-04-14,25.685136522021843,25.862322227200163,25.618403741843164,25.795589447021484,101895600
2016-04-15,25.797897922743818,25.841619834810405,25.250231114557057,25.277843475341797,187756000
